date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
04:28:48	146833/146833	------	200	untouched ('')	text/javascript	date:Thu,%2006%20Nov%202025%2010:00:00%20GMT	https://www.google.com/chrome/static/js/pages/by-google/main.min.js	C:/Users/win11/Documents/google%20clone/www.google.com/chrome/static/js/pages/by-google/main.min.js	(from https://www.google.com/chrome/browser-tools/)
04:28:48	278/278	------	200	untouched ('')	text/xml	date:Mon,%2025%20May%202020%2008:30:00%20GMT	https://www.google.com/chrome/static/images/favicons/browserconfig.xml	C:/Users/win11/Documents/google%20clone/www.google.com/chrome/static/images/favicons/browserconfig.xml	(from https://www.google.com/chrome/fallback/)
04:28:48	1429/1429	------	200	untouched ('OK')	image/svg+xml	date:Thu,%2013%20Oct%202022%2013:30:00%20GMT	https://www.google.com/chrome/static/images/chrome-logo.svg	C:/Users/win11/Documents/google%20clone/www.google.com/chrome/static/images/chrome-logo.svg	(from https://www.google.com/chrome/fallback/)
04:28:48	156/156	------	301	error ('')	text/html		https://www.google.com/support/chrome/bin/answer.py?answer=96817&hl=en	C:/Users/win11/Documents/google%20clone/www.google.com/support/chrome/bin/answer.82e206.delayed	(from https://www.google.com/chrome/fallback/)
04:28:48	130529/130529	------	200	untouched ('OK')	text/css	date:Thu,%2006%20Nov%202025%2010:00:00%20GMT	https://www.google.com/chrome/static/css/pages/fallback/fallback-home/main.min.css	C:/Users/win11/Documents/google%20clone/www.google.com/chrome/static/css/pages/fallback/fallback-home/main.min.css	(from https://www.google.com/chrome/fallback/)
04:28:48	606/606	------	200	untouched ('OK')	image/svg+xml	date:Tue,%2007%20Feb%202023%2013:30:00%20GMT	https://www.google.com/chrome/static/images/icon-warning.svg	C:/Users/win11/Documents/google%20clone/www.google.com/chrome/static/images/icon-warning.svg	(from https://www.google.com/chrome/fallback/)
04:28:48	0/-1	---M--	301	error ('')			https://www.google.com/support/chrome/bin/answer.py?answer=96817&hl=en	C:/Users/win11/Documents/google%20clone/www.google.com/support/chrome/bin/answer.83e206.delayed	(from https://www.google.com/chrome/fallback/)
04:28:48	0/-1	---M--	301	error ('')			https://www.google.com/support/chrome/bin/answer.py?answer=96817&hl=en	C:/Users/win11/Documents/google%20clone/www.google.com/support/chrome/bin/answer.84e206.delayed	(from https://www.google.com/chrome/fallback/)
04:28:48	0/-1	---M--	301	error ('')			https://www.google.com/support/chrome/bin/answer.py?answer=96817&hl=en	C:/Users/win11/Documents/google%20clone/www.google.com/support/chrome/bin/answer.85e206.delayed	(from https://www.google.com/chrome/fallback/)
04:28:48	0/-1	---M--	301	error ('')			https://www.google.com/support/chrome/bin/answer.py?answer=96817&hl=en	C:/Users/win11/Documents/google%20clone/www.google.com/support/chrome/bin/answer.86e206.delayed	(from https://www.google.com/chrome/fallback/)
04:28:48	0/-1	---M--	301	error ('')			https://www.google.com/support/chrome/bin/answer.py?answer=96817&hl=en	C:/Users/win11/Documents/google%20clone/www.google.com/support/chrome/bin/answer.87e206.delayed	(from https://www.google.com/chrome/fallback/)
04:28:48	0/-1	---M--	301	error ('')			https://www.google.com/support/chrome/bin/answer.py?answer=96817&hl=en	C:/Users/win11/Documents/google%20clone/www.google.com/support/chrome/bin/answer.88e206.delayed	(from https://www.google.com/chrome/fallback/)
04:28:48	0/-1	---M--	301	error ('')			https://www.google.com/support/chrome/bin/answer.py?answer=96817&hl=en	C:/Users/win11/Documents/google%20clone/www.google.com/support/chrome/bin/answer.89e206.delayed	(from https://www.google.com/chrome/fallback/)
04:28:48	0/-1	---M--	301	error ('')			https://www.google.com/support/chrome/bin/answer.py?answer=96817&hl=en	C:/Users/win11/Documents/google%20clone/www.google.com/support/chrome/bin/answer.8ae206.delayed	(from https://www.google.com/chrome/fallback/)
04:28:48	0/-1	---M--	301	error ('')			https://www.google.com/support/chrome/bin/answer.py?answer=96817&hl=en	C:/Users/win11/Documents/google%20clone/www.google.com/support/chrome/bin/answer.8be206.delayed	(from https://www.google.com/chrome/fallback/)
04:28:48	0/-1	---M--	301	error ('')			https://www.google.com/support/chrome/bin/answer.py?answer=96817&hl=en	C:/Users/win11/Documents/google%20clone/www.google.com/support/chrome/bin/answer.8ce206.delayed	(from https://www.google.com/chrome/fallback/)
04:28:48	0/-1	---M--	301	error ('')			https://www.google.com/support/chrome/bin/answer.py?answer=96817&hl=en	C:/Users/win11/Documents/google%20clone/www.google.com/support/chrome/bin/answer.8de206.delayed	(from https://www.google.com/chrome/fallback/)
04:28:48	0/-1	---M--	301	error ('')			https://www.google.com/support/chrome/bin/answer.py?answer=96817&hl=en	C:/Users/win11/Documents/google%20clone/www.google.com/support/chrome/bin/answer.8ee206.delayed	(from https://www.google.com/chrome/fallback/)
04:28:48	0/-1	---M--	301	error ('')			https://www.google.com/support/chrome/bin/answer.py?answer=96817&hl=en	C:/Users/win11/Documents/google%20clone/www.google.com/support/chrome/bin/answer.8fe206.delayed	(from https://www.google.com/chrome/fallback/)
04:28:48	0/-1	---M--	301	error ('')			https://www.google.com/support/chrome/bin/answer.py?answer=96817&hl=en	C:/Users/win11/Documents/google%20clone/www.google.com/support/chrome/bin/answer.90e206.delayed	(from https://www.google.com/chrome/fallback/)
04:28:48	22199/22199	------	200	untouched ('OK')	text/html	date:Thu,%2006%20Nov%202025%2010:00:00%20GMT	https://www.google.com/chrome/terms/	C:/Users/win11/Documents/google%20clone/www.google.com/chrome/terms/index.html	(from https://www.google.com/chrome/fallback/)
04:28:48	2342/2342	------	200	untouched ('')	image/png	date:Thu,%2013%20Oct%202022%2013:30:00%20GMT	https://www.google.com/chrome/static/images/chrome-logo-new.png	C:/Users/win11/Documents/google%20clone/www.google.com/chrome/static/images/chrome-logo-new.png	(from https://www.google.com/chrome/fallback/)
04:28:48	0/-1	---M--	301	error ('')			https://www.google.com/support/chrome/bin/answer.py?answer=96817&hl=en	C:/Users/win11/Documents/google%20clone/www.google.com/support/chrome/bin/answer.92e206.delayed	(from https://www.google.com/chrome/fallback/)
04:28:49	2082/2082	------	200	untouched ('')	image/gif	date:Thu,%2026%20Aug%202021%2020:30:00%20GMT	https://www.google.com/chrome/static/images/chrome_throbber_fast.gif	C:/Users/win11/Documents/google%20clone/www.google.com/chrome/static/images/chrome_throbber_fast.gif	(from https://www.google.com/chrome/fallback/)
04:28:49	83181/83181	------	200	untouched ('')	text/javascript	date:Thu,%2006%20Nov%202025%2010:00:00%20GMT	https://www.google.com/chrome/static/js/pages/fallback/fallback-home/main.min.js	C:/Users/win11/Documents/google%20clone/www.google.com/chrome/static/js/pages/fallback/fallback-home/main.min.js	(from https://www.google.com/chrome/fallback/)
04:28:49	76664/76664	------	200	untouched ('')	text/javascript	date:Thu,%2030%20Oct%202025%2015:00:00%20GMT	https://www.google.com/chrome/static/js/installer-fallback.min.js	C:/Users/win11/Documents/google%20clone/www.google.com/chrome/static/js/installer-fallback.min.js	(from https://www.google.com/chrome/fallback/)
04:28:49	13818/13818	------	200	untouched ('')	image/png	date:Thu,%2026%20Aug%202021%2020:30:00%20GMT	https://www.google.com/chrome/static/images/canary/devices.png	C:/Users/win11/Documents/google%20clone/www.google.com/chrome/static/images/canary/devices.png	(from https://www.google.com/chrome/static/css/pages/home/main.min.css)
04:28:49	26096/26096	------	200	untouched ('')	image/png	date:Thu,%2026%20Aug%202021%2020:30:00%20GMT	https://www.google.com/chrome/static/images/canary/devices-2x.png	C:/Users/win11/Documents/google%20clone/www.google.com/chrome/static/images/canary/devices-2x.png	(from https://www.google.com/chrome/static/css/pages/home/main.min.css)
04:28:49	11527/11527	------	200	untouched ('')	image/png	date:Thu,%2026%20Aug%202021%2020:30:00%20GMT	https://www.google.com/chrome/static/images/dev/devices.png	C:/Users/win11/Documents/google%20clone/www.google.com/chrome/static/images/dev/devices.png	(from https://www.google.com/chrome/static/css/pages/home/main.min.css)
04:28:49	156/156	------	404	error ('Not%20Found')	text/html	date:Mon,%2010%20Nov%202025%2019:30:18%20GMT	https://www.google.com/chrome/static/images/fallback/canary/devices.jpg	C:/Users/win11/Documents/google%20clone/www.google.com/chrome/static/images/fallback/canary/devices.9c.delayed	(from https://www.google.com/chrome/static/css/fallback.min.css)
04:28:49	22879/22879	------	200	untouched ('')	image/png	date:Thu,%2026%20Aug%202021%2020:30:00%20GMT	https://www.google.com/chrome/static/images/dev/devices-2x.png	C:/Users/win11/Documents/google%20clone/www.google.com/chrome/static/images/dev/devices-2x.png	(from https://www.google.com/chrome/static/css/pages/home/main.min.css)
04:28:49	11457/11457	------	200	untouched ('')	image/png	date:Thu,%2026%20Aug%202021%2020:30:00%20GMT	https://www.google.com/chrome/static/images/beta/devices.png	C:/Users/win11/Documents/google%20clone/www.google.com/chrome/static/images/beta/devices.png	(from https://www.google.com/chrome/static/css/pages/home/main.min.css)
04:28:49	22805/22805	------	200	untouched ('')	image/png	date:Thu,%2026%20Aug%202021%2020:30:00%20GMT	https://www.google.com/chrome/static/images/beta/devices-2x.png	C:/Users/win11/Documents/google%20clone/www.google.com/chrome/static/images/beta/devices-2x.png	(from https://www.google.com/chrome/static/css/pages/home/main.min.css)
04:28:49	156/156	------	404	error ('Not%20Found')	text/html	date:Mon,%2010%20Nov%202025%2019:30:19%20GMT	https://www.google.com/chrome/static/images/fallback/dev/devices.jpg	C:/Users/win11/Documents/google%20clone/www.google.com/chrome/static/images/fallback/dev/devices.9d.delayed	(from https://www.google.com/chrome/static/css/fallback.min.css)
04:28:49	156/156	------	404	error ('Not%20Found')	text/html	date:Mon,%2010%20Nov%202025%2019:30:20%20GMT	https://www.google.com/chrome/static/images/fallback/beta/devices.jpg	C:/Users/win11/Documents/google%20clone/www.google.com/chrome/static/images/fallback/beta/devices.9e.delayed	(from https://www.google.com/chrome/static/css/fallback.min.css)
04:28:49	156/156	------	404	error ('Not%20Found')	text/html	date:Mon,%2010%20Nov%202025%2019:30:22%20GMT	https://www.google.com/chrome/static/images/fallback/thank-you-animation.png	C:/Users/win11/Documents/google%20clone/www.google.com/chrome/static/images/fallback/thank-you-animation.a1.delayed	(from https://www.google.com/chrome/static/css/fallback.min.css)
04:28:49	1378/1378	------	200	untouched ('')	image/jpeg	date:Thu,%2026%20Aug%202021%2020:30:00%20GMT	https://www.google.com/chrome/static/images/fallback/cards/icon-star.jpg	C:/Users/win11/Documents/google%20clone/www.google.com/chrome/static/images/fallback/cards/icon-star.jpg	(from https://www.google.com/chrome/static/css/fallback.min.css)
04:28:49	1344/1344	------	200	untouched ('')	image/jpeg	date:Thu,%2026%20Aug%202021%2020:30:00%20GMT	https://www.google.com/chrome/static/images/fallback/cards/icon-star-full.jpg	C:/Users/win11/Documents/google%20clone/www.google.com/chrome/static/images/fallback/cards/icon-star-full.jpg	(from https://www.google.com/chrome/static/css/fallback.min.css)
04:28:49	1579/1579	------	200	untouched ('')	image/jpeg	date:Thu,%2026%20Aug%202021%2020:30:00%20GMT	https://www.google.com/chrome/static/images/fallback/benefits/benefits-icon-fast.jpg	C:/Users/win11/Documents/google%20clone/www.google.com/chrome/static/images/fallback/benefits/benefits-icon-fast.jpg	(from https://www.google.com/chrome/static/css/fallback.min.css)
04:28:49	2004/2004	------	200	untouched ('')	image/jpeg	date:Thu,%2026%20Aug%202021%2020:30:00%20GMT	https://www.google.com/chrome/static/images/fallback/benefits/benefits-icon-search.jpg	C:/Users/win11/Documents/google%20clone/www.google.com/chrome/static/images/fallback/benefits/benefits-icon-search.jpg	(from https://www.google.com/chrome/static/css/fallback.min.css)
04:28:49	1740/1740	------	200	untouched ('')	image/jpeg	date:Thu,%2026%20Aug%202021%2020:30:00%20GMT	https://www.google.com/chrome/static/images/fallback/benefits/benefits-icon-shield.jpg	C:/Users/win11/Documents/google%20clone/www.google.com/chrome/static/images/fallback/benefits/benefits-icon-shield.jpg	(from https://www.google.com/chrome/static/css/fallback.min.css)
04:28:49	1910/1910	------	200	untouched ('')	image/jpeg	date:Thu,%2026%20Aug%202021%2020:30:00%20GMT	https://www.google.com/chrome/static/images/fallback/benefits/benefits-icon-world.jpg	C:/Users/win11/Documents/google%20clone/www.google.com/chrome/static/images/fallback/benefits/benefits-icon-world.jpg	(from https://www.google.com/chrome/static/css/fallback.min.css)
04:28:50	156/156	------	404	error ('Not%20Found')	text/html	date:Mon,%2010%20Nov%202025%2019:30:26%20GMT	https://www.google.com/chrome/ai-innovations/string,%20document.baseURI	C:/Users/win11/Documents/google%20clone/www.google.com/chrome/ai-innovations/string,%20document.a9.delayed	(from https://www.google.com/chrome/ai-innovations/)
04:28:50	234048/234048	------	200	untouched ('')	image/webp	date:Tue,%2026%20Mar%202024%2018:30:00%20GMT	https://www.google.com/chrome/static/images/gen-ai/ai-innovation/hero/video/ai-hero-poster.webp	C:/Users/win11/Documents/google%20clone/www.google.com/chrome/static/images/gen-ai/ai-innovation/hero/video/ai-hero-poster.webp	(from https://www.google.com/chrome/ai-innovations/)
04:28:50	196594/196594	------	200	untouched ('')	image/webp	date:Tue,%2020%20May%202025%2011:30:00%20GMT	https://www.google.com/chrome/static/images/v2/io/hero/browser-answer.webp	C:/Users/win11/Documents/google%20clone/www.google.com/chrome/static/images/v2/io/hero/browser-answer.webp	(from https://www.google.com/chrome/ai-innovations/)
04:28:50	54585/54585	------	200	untouched ('')	application/json	date:Tue,%2005%20Aug%202025%2012:30:00%20GMT	https://www.google.com/chrome/static/lottie-animations/io/handshake.json	C:/Users/win11/Documents/google%20clone/www.google.com/chrome/static/lottie-animations/io/handshake.json	(from https://www.google.com/chrome/ai-innovations/)
04:28:51	319467/319467	------	200	untouched ('OK')	text/css	date:Thu,%2006%20Nov%202025%2010:00:00%20GMT	https://www.google.com/chrome/static/css/pages/ai-innovations/main.min.css	C:/Users/win11/Documents/google%20clone/www.google.com/chrome/static/css/pages/ai-innovations/main.min.css	(from https://www.google.com/chrome/ai-innovations/)
04:28:51	1354951/1354951	------	200	untouched ('')	video/webm	date:Tue,%2005%20Aug%202025%2012:30:00%20GMT	https://www.google.com/chrome/static/videos/v2/io/browser-answer.webm	C:/Users/win11/Documents/google%20clone/www.google.com/chrome/static/videos/v2/io/browser-answer.webm	(from https://www.google.com/chrome/ai-innovations/)
04:28:51	39928/39928	------	200	untouched ('')	image/webp	date:Tue,%2020%20May%202025%2011:30:00%20GMT	https://www.google.com/chrome/static/images/v2/io/hero/browser-answer-end.webp	C:/Users/win11/Documents/google%20clone/www.google.com/chrome/static/images/v2/io/hero/browser-answer-end.webp	(from https://www.google.com/chrome/ai-innovations/)
04:28:51	1664/1664	------	200	untouched ('')	image/webp	date:Tue,%2020%20May%202025%2011:30:00%20GMT	https://www.google.com/chrome/static/images/v2/io/hero/gemini-answer.webp	C:/Users/win11/Documents/google%20clone/www.google.com/chrome/static/images/v2/io/hero/gemini-answer.webp	(from https://www.google.com/chrome/ai-innovations/)
04:28:51	210007/210007	------	200	untouched ('')	video/quicktime	date:Tue,%2005%20Aug%202025%2012:30:00%20GMT	https://www.google.com/chrome/static/videos/v2/io/gemini-answer.mov	C:/Users/win11/Documents/google%20clone/www.google.com/chrome/static/videos/v2/io/gemini-answer.qt	(from https://www.google.com/chrome/ai-innovations/)
04:28:51	241290/241290	------	200	untouched ('')	video/webm	date:Tue,%2005%20Aug%202025%2012:30:00%20GMT	https://www.google.com/chrome/static/videos/v2/io/gemini-answer.webm	C:/Users/win11/Documents/google%20clone/www.google.com/chrome/static/videos/v2/io/gemini-answer.webm	(from https://www.google.com/chrome/ai-innovations/)
04:28:51	55414/55414	------	200	untouched ('')	image/webp	date:Tue,%2005%20Aug%202025%2012:30:00%20GMT	https://www.google.com/chrome/static/images/v2/io/hero/gemini-answer-end.webp	C:/Users/win11/Documents/google%20clone/www.google.com/chrome/static/images/v2/io/hero/gemini-answer-end.webp	(from https://www.google.com/chrome/ai-innovations/)
04:28:51	12506/12506	------	200	untouched ('')	image/webp	date:Thu,%2018%20Sep%202025%2013:30:00%20GMT	https://www.google.com/chrome/static/images/v2/behind-the-browser/gemini-in-chrome.webp	C:/Users/win11/Documents/google%20clone/www.google.com/chrome/static/images/v2/behind-the-browser/gemini-in-chrome.webp	(from https://www.google.com/chrome/ai-innovations/)
04:28:51	1110/1110	------	200	untouched ('')	image/webp	date:Thu,%2018%20Sep%202025%2013:30:00%20GMT	https://www.google.com/chrome/static/images/v2/behind-the-browser/retina-hover.webp	C:/Users/win11/Documents/google%20clone/www.google.com/chrome/static/images/v2/behind-the-browser/retina-hover.webp	(from https://www.google.com/chrome/ai-innovations/)
04:28:51	16696/16696	------	200	untouched ('')	image/webp	date:Thu,%2018%20Sep%202025%2013:30:00%20GMT	https://www.google.com/chrome/static/images/v2/behind-the-browser/ai-mode.webp	C:/Users/win11/Documents/google%20clone/www.google.com/chrome/static/images/v2/behind-the-browser/ai-mode.webp	(from https://www.google.com/chrome/ai-innovations/)
04:28:51	17028/17028	------	200	untouched ('')	image/webp	date:Thu,%2018%20Sep%202025%2013:30:00%20GMT	https://www.google.com/chrome/static/images/v2/behind-the-browser/safety.webp	C:/Users/win11/Documents/google%20clone/www.google.com/chrome/static/images/v2/behind-the-browser/safety.webp	(from https://www.google.com/chrome/ai-innovations/)
04:28:51	852/852	------	200	untouched ('')	image/webp	date:Tue,%2020%20May%202025%2011:30:00%20GMT	https://www.google.com/chrome/static/images/gen-ai/ai-innovation/demo/book.webp	C:/Users/win11/Documents/google%20clone/www.google.com/chrome/static/images/gen-ai/ai-innovation/demo/book.webp	(from https://www.google.com/chrome/ai-innovations/)
04:28:51	712/712	------	200	untouched ('')	image/webp	date:Tue,%2020%20May%202025%2011:30:00%20GMT	https://www.google.com/chrome/static/images/gen-ai/ai-innovation/demo/cooking.webp	C:/Users/win11/Documents/google%20clone/www.google.com/chrome/static/images/gen-ai/ai-innovation/demo/cooking.webp	(from https://www.google.com/chrome/ai-innovations/)
04:28:51	518/518	------	200	untouched ('')	image/webp	date:Tue,%2020%20May%202025%2011:30:00%20GMT	https://www.google.com/chrome/static/images/gen-ai/ai-innovation/demo/light.webp	C:/Users/win11/Documents/google%20clone/www.google.com/chrome/static/images/gen-ai/ai-innovation/demo/light.webp	(from https://www.google.com/chrome/ai-innovations/)
04:28:51	854/854	------	200	untouched ('')	image/webp	date:Tue,%2020%20May%202025%2011:30:00%20GMT	https://www.google.com/chrome/static/images/gen-ai/ai-innovation/demo/event-planning.webp	C:/Users/win11/Documents/google%20clone/www.google.com/chrome/static/images/gen-ai/ai-innovation/demo/event-planning.webp	(from https://www.google.com/chrome/ai-innovations/)
04:28:51	1070/1070	------	200	untouched ('')	image/webp	date:Tue,%2020%20May%202025%2011:30:00%20GMT	https://www.google.com/chrome/static/images/gen-ai/ai-innovation/demo/home-reno.webp	C:/Users/win11/Documents/google%20clone/www.google.com/chrome/static/images/gen-ai/ai-innovation/demo/home-reno.webp	(from https://www.google.com/chrome/ai-innovations/)
04:28:51	716/716	------	200	untouched ('')	image/webp	date:Tue,%2020%20May%202025%2011:30:00%20GMT	https://www.google.com/chrome/static/images/gen-ai/ai-innovation/demo/home-plant.webp	C:/Users/win11/Documents/google%20clone/www.google.com/chrome/static/images/gen-ai/ai-innovation/demo/home-plant.webp	(from https://www.google.com/chrome/ai-innovations/)
04:28:51	636/636	------	200	untouched ('')	image/webp	date:Tue,%2020%20May%202025%2011:30:00%20GMT	https://www.google.com/chrome/static/images/gen-ai/ai-innovation/demo/code.webp	C:/Users/win11/Documents/google%20clone/www.google.com/chrome/static/images/gen-ai/ai-innovation/demo/code.webp	(from https://www.google.com/chrome/ai-innovations/)
04:28:51	1098/1098	------	200	untouched ('')	image/webp	date:Tue,%2020%20May%202025%2011:30:00%20GMT	https://www.google.com/chrome/static/images/gen-ai/ai-innovation/demo/ball.webp	C:/Users/win11/Documents/google%20clone/www.google.com/chrome/static/images/gen-ai/ai-innovation/demo/ball.webp	(from https://www.google.com/chrome/ai-innovations/)
04:28:52	892/892	------	200	untouched ('')	image/webp	date:Tue,%2020%20May%202025%2011:30:00%20GMT	https://www.google.com/chrome/static/images/gen-ai/ai-innovation/demo/goal.webp	C:/Users/win11/Documents/google%20clone/www.google.com/chrome/static/images/gen-ai/ai-innovation/demo/goal.webp	(from https://www.google.com/chrome/ai-innovations/)
04:28:52	694/694	------	200	untouched ('')	image/webp	date:Tue,%2020%20May%202025%2011:30:00%20GMT	https://www.google.com/chrome/static/images/gen-ai/ai-innovation/demo/purchasing.webp	C:/Users/win11/Documents/google%20clone/www.google.com/chrome/static/images/gen-ai/ai-innovation/demo/purchasing.webp	(from https://www.google.com/chrome/ai-innovations/)
04:28:52	918/918	------	200	untouched ('')	image/webp	date:Thu,%2018%20Sep%202025%2013:30:00%20GMT	https://www.google.com/chrome/static/images/gen-ai/ai-innovation/demo/glitter/new-pet.webp	C:/Users/win11/Documents/google%20clone/www.google.com/chrome/static/images/gen-ai/ai-innovation/demo/glitter/new-pet.webp	(from https://www.google.com/chrome/ai-innovations/)
04:28:52	740/740	------	200	untouched ('')	image/webp	date:Thu,%2018%20Sep%202025%2013:30:00%20GMT	https://www.google.com/chrome/static/images/gen-ai/ai-innovation/demo/glitter/studying.webp	C:/Users/win11/Documents/google%20clone/www.google.com/chrome/static/images/gen-ai/ai-innovation/demo/glitter/studying.webp	(from https://www.google.com/chrome/ai-innovations/)
04:28:52	796/796	------	200	untouched ('')	image/webp	date:Thu,%2018%20Sep%202025%2013:30:00%20GMT	https://www.google.com/chrome/static/images/gen-ai/ai-innovation/demo/scheduled.webp	C:/Users/win11/Documents/google%20clone/www.google.com/chrome/static/images/gen-ai/ai-innovation/demo/scheduled.webp	(from https://www.google.com/chrome/ai-innovations/)
04:28:52	507/507	------	200	untouched ('')	image/png	date:Tue,%2020%20May%202025%2011:30:00%20GMT	https://www.google.com/chrome/static/images/gen-ai/ai-innovation/demo/posters/demovideo-posterframe-general_desktop.png	C:/Users/win11/Documents/google%20clone/www.google.com/chrome/static/images/gen-ai/ai-innovation/demo/posters/demovideo-posterframe-general_desktop.png	(from https://www.google.com/chrome/ai-innovations/)
04:28:52	156/156	------	404	error ('Not%20Found')	text/html	date:Mon,%2010%20Nov%202025%2019:31:34%20GMT	https://www.google.com/chrome/other-platforms/string,%20document.baseURI	C:/Users/win11/Documents/google%20clone/www.google.com/chrome/other-platforms/string,%20document.d0.delayed	(from https://www.google.com/chrome/other-platforms/)
04:28:52	6164/6164	------	200	untouched ('')	image/webp	date:Tue,%2005%20Aug%202025%2012:30:00%20GMT	https://www.google.com/chrome/static/images/v2/accordion-timed/io/accordion-01_desktop.webp	C:/Users/win11/Documents/google%20clone/www.google.com/chrome/static/images/v2/accordion-timed/io/accordion-01_desktop.webp	(from https://www.google.com/chrome/ai-innovations/)
04:28:52	27116/27116	------	200	untouched ('')	image/webp	date:Tue,%2005%20Aug%202025%2012:30:00%20GMT	https://www.google.com/chrome/static/images/v2/accordion-timed/io/accordion-02_desktop.webp	C:/Users/win11/Documents/google%20clone/www.google.com/chrome/static/images/v2/accordion-timed/io/accordion-02_desktop.webp	(from https://www.google.com/chrome/ai-innovations/)
04:28:52	33156/33156	------	200	untouched ('')	image/webp	date:Thu,%2018%20Sep%202025%2013:30:00%20GMT	https://www.google.com/chrome/static/images/v2/accordion-timed/io/glitter/accordion-03_desktop.webp	C:/Users/win11/Documents/google%20clone/www.google.com/chrome/static/images/v2/accordion-timed/io/glitter/accordion-03_desktop.webp	(from https://www.google.com/chrome/ai-innovations/)
04:28:52	6804/6804	------	200	untouched ('')	image/webp	date:Thu,%2018%20Sep%202025%2013:30:00%20GMT	https://www.google.com/chrome/static/images/v2/accordion-timed/io/glitter/accordion-04_desktop.webp	C:/Users/win11/Documents/google%20clone/www.google.com/chrome/static/images/v2/accordion-timed/io/glitter/accordion-04_desktop.webp	(from https://www.google.com/chrome/ai-innovations/)
04:28:52	6128/6128	------	200	untouched ('')	image/webp	date:Tue,%2005%20Aug%202025%2012:30:00%20GMT	https://www.google.com/chrome/static/images/v2/accordion-timed/io/accordion-01_mobile.webp	C:/Users/win11/Documents/google%20clone/www.google.com/chrome/static/images/v2/accordion-timed/io/accordion-01_mobile.webp	(from https://www.google.com/chrome/ai-innovations/)
04:28:52	16876/16876	------	200	untouched ('')	image/webp	date:Tue,%2005%20Aug%202025%2012:30:00%20GMT	https://www.google.com/chrome/static/images/v2/accordion-timed/io/accordion-02_mobile.webp	C:/Users/win11/Documents/google%20clone/www.google.com/chrome/static/images/v2/accordion-timed/io/accordion-02_mobile.webp	(from https://www.google.com/chrome/ai-innovations/)
04:28:52	19670/19670	------	200	untouched ('')	image/webp	date:Thu,%2018%20Sep%202025%2013:30:00%20GMT	https://www.google.com/chrome/static/images/v2/accordion-timed/io/glitter/accordion-03_mobile.webp	C:/Users/win11/Documents/google%20clone/www.google.com/chrome/static/images/v2/accordion-timed/io/glitter/accordion-03_mobile.webp	(from https://www.google.com/chrome/ai-innovations/)
04:28:52	6184/6184	------	200	untouched ('')	image/webp	date:Thu,%2018%20Sep%202025%2013:30:00%20GMT	https://www.google.com/chrome/static/images/v2/accordion-timed/io/glitter/accordion-04_mobile.webp	C:/Users/win11/Documents/google%20clone/www.google.com/chrome/static/images/v2/accordion-timed/io/glitter/accordion-04_mobile.webp	(from https://www.google.com/chrome/ai-innovations/)
04:28:52	153504/153504	------	200	untouched ('')	image/png	date:Thu,%2018%20Sep%202025%2013:30:00%20GMT	https://www.google.com/chrome/static/images/v2/gemini-in-chrome/gemini-in-chrome-for-mobile.png	C:/Users/win11/Documents/google%20clone/www.google.com/chrome/static/images/v2/gemini-in-chrome/gemini-in-chrome-for-mobile.png	(from https://www.google.com/chrome/ai-innovations/)
04:28:52	73432/73432	------	200	untouched ('')	image/webp	date:Wed,%2019%20Feb%202025%2013:00:00%20GMT	https://www.google.com/chrome/static/images/gen-ai/ai-innovation/cards/google-lens/google-lens-en-us.webp	C:/Users/win11/Documents/google%20clone/www.google.com/chrome/static/images/gen-ai/ai-innovation/cards/google-lens/google-lens-en-us.webp	(from https://www.google.com/chrome/ai-innovations/)
04:28:52	18942/18942	------	200	untouched ('')	image/webp	date:Thu,%2018%20Sep%202025%2013:30:00%20GMT	https://www.google.com/chrome/static/images/v2/ai-mode/ai-mode-poster-frame.webp	C:/Users/win11/Documents/google%20clone/www.google.com/chrome/static/images/v2/ai-mode/ai-mode-poster-frame.webp	(from https://www.google.com/chrome/ai-innovations/)
04:28:52	2986/2986	------	200	untouched ('')	image/webp	date:Thu,%2018%20Sep%202025%2013:30:00%20GMT	https://www.google.com/chrome/static/images/v2/password/automated-password-change-poster-frame.webp	C:/Users/win11/Documents/google%20clone/www.google.com/chrome/static/images/v2/password/automated-password-change-poster-frame.webp	(from https://www.google.com/chrome/ai-innovations/)
04:28:53	151335/151335	------	200	untouched ('')	text/javascript	date:Thu,%2006%20Nov%202025%2010:00:00%20GMT	https://www.google.com/chrome/static/js/pages/ai-innovations/main.min.js	C:/Users/win11/Documents/google%20clone/www.google.com/chrome/static/js/pages/ai-innovations/main.min.js	(from https://www.google.com/chrome/ai-innovations/)
04:28:53	94513/94513	------	200	untouched ('')	image/png	date:Tue,%2005%20Sep%202023%2005:00:00%20GMT	https://www.google.com/chrome/static/images/shapes-light.png	C:/Users/win11/Documents/google%20clone/www.google.com/chrome/static/images/shapes-light.png	(from https://www.google.com/chrome/other-platforms/)
04:28:53	104975/104975	------	200	untouched ('')	image/png	date:Tue,%2005%20Sep%202023%2005:00:00%20GMT	https://www.google.com/chrome/static/images/shapes-dark.png	C:/Users/win11/Documents/google%20clone/www.google.com/chrome/static/images/shapes-dark.png	(from https://www.google.com/chrome/other-platforms/)
